ID,Ideology,Decade,In_PIRUS,Subject_ID,Loc_Plot_State1,Loc_Plot_City1,Loc_Plot_State2,Loc_Plot_City2,Year_Exposure,Plot_Target1,Plot_Target2,Plot_Target3,Attack_Preparation,Changing_Target,Anticp_Fatals_Targ,Internet_Use_Plot,Extent_Plot,Violent,Primary_Event_Mass_Casualty_Incident,Primary_Event_Mass_Casualty_Incident_Type,Primary_Event_Mass_Casualty_Incident_Killed,Foreign_Fighter,Criminal_Severity,Criminal_Charges,Indict_Arrest,Current_Status,Group_Membership,Actively_Recruited,Recruiter1,Recruiter2,Recruiter3,Actively_Connect,Group_Competition,Role_Group,Length_Group,Clique,Internet_Radicalization,Media_Radicalization,Social_Media,Social_Media_Frequency,Social_Media_Platform1,Social_Media_Platform2,Social_Media_Platform3,Social_Media_Platform4,Social_Media_Platform5,Social_Media_Activities1,Social_Media_Activities2,Social_Media_Activities3,Social_Media_Activities4,Social_Media_Activities5,Social_Media_Activities6,Social_Media_Activities7,Radicalization_Islamist,Radicalization_Far_Right,Radicalization_Far_Left,Radicalization_Single_Issue,Ideological_Sub_Category1,Ideological_Sub_Category2,Ideological_Sub_Category3,Loc_Habitation_State1,Loc_Habitation_City1,Loc_Habitation_State2,Loc_Habitation_City2,Itinerant,External_Rad,Rad_duration,Radical_Behaviors,Radical_Beliefs,US_Govt_Leader,Foreign_Govt_Leader,Event_Influence1,Event_Influence2,Event_Influence3,Event_Influence4,Radicalization_Sequence,Radicalization_Place,Prison_Radicalize,Broad_Ethnicity,Age,Marital_Status,Children,Gender,Religious_Background,Convert,Reawakening,Citizenship,Residency_Status,Nativity,Time_US_Months,Immigrant_Generation,Immigrant_Source,Education,Student,Employment_Status,Work_History,Military,Military_Status_Arrest,Foreign_Military,Social_Stratum_Childhood,Social_Stratum_Adulthood,Abuse_Child,Abuse_Adult,Abuse_Type1,Abuse_Type2,Abuse_Type3,Psychological,Alcohol_Drug,Radical_Friend,Radical_Family,Radical_Signif_Other,Previous_Criminal_Activity,Previous_Criminal_Activity_Type1,Previous_Criminal_Activity_Type2,Previous_Criminal_Activity_Type3,Previous_Criminal_Activity_Age,Gang,Gang_Age_Joined,Trauma,Other_Ideologies,Angry_US,Group_Grievance,Component_ID,Component_Density,Lone_Offender,Degree_Centrality,Betweenness_Centrality,Closeness_Centrality
4229,White Supremacist/Xenophobic,2000s,Yes,4229,District of Columbia,Washington,,,2008.0,2,,,1.0,0.0,1.0,-99.0,3.0,1.0,0.0,-88.0,-88.0,0.0,7.0,2.0,4.0,4.0,0.0,-99.0,-99.0,,,-99.0,-88.0,-88.0,-88,0.0,2.0,-99.0,-99.0,-99.0,-99.0,,,,,-99.0,,,,,,,0.0,1.0,0.0,0.0,2.0,,,North Carolina,Jacksonville,,,-99,-99.0,1.0,10.0,-99.0,-99.0,-99.0,-99.0,,,,-99,-99,-99.0,3.0,20.0,-99.0,-99.0,2.0,-99.0,0.0,-99.0,United States of America,1.0,United States of America,240.0,0.0,-88,3.0,-99.0,1.0,-99.0,1.0,1.0,0.0,-99.0,-99.0,0.0,0.0,-88,,,0.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,-99.0,0.0,-88,-99.0,0.0,-99.0,-99.0,1179.0,-88.0,1.0,0.0,0.0,0.0
4231,White Supremacist/Xenophobic,2000s,Yes,4231,Massachusetts,Brockton,,,2009.0,14,,,1.0,0.0,1.0,-99.0,5.0,1.0,1.0,1.0,0.0,0.0,10.0,2.0,4.0,4.0,0.0,0.0,-88.0,,,-99.0,-88.0,-88.0,-88,0.0,-99.0,0.0,-99.0,-99.0,-99.0,,,,,-99.0,,,,,,,0.0,1.0,0.0,0.0,2.0,,,Massachusetts,Brockton,,,0,-99.0,-99.0,10.0,4.0,0.0,0.0,0.0,,,,1,-99,-88.0,3.0,26.0,1.0,0.0,2.0,-99.0,0.0,-99.0,United States of America,1.0,United States of America,312.0,0.0,-88,-99.0,-99.0,-99.0,-99.0,0.0,-88.0,0.0,-99.0,-99.0,0.0,0.0,-88,,,2.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,,,-99.0,0.0,-88,-99.0,0.0,-99.0,-99.0,1180.0,-88.0,1.0,0.0,0.0,0.0
4232,Militia/Sovereign Citizen/Anti-Government,2000s,Yes,4232,Nevada,Las Vegas,,,2009.0,-88,,,-88.0,-88.0,-88.0,-88.0,0.0,0.0,-88.0,-88.0,-88.0,0.0,5.0,2.0,4.0,-99.0,3.0,0.0,-88.0,,,-99.0,-99.0,2.0,-99,0.0,-99.0,-99.0,0.0,-88.0,-88.0,,,,,-88.0,,,,,,,0.0,1.0,0.0,0.0,4.0,,,Nevada,Las Vegas,,,-99,0.0,-99.0,9.0,5.0,1.0,0.0,0.0,,,,-99,0,-99.0,3.0,67.0,-99.0,-99.0,2.0,-99.0,0.0,-99.0,United States of America,1.0,United States of America,804.0,0.0,-88,-99.0,0.0,-99.0,-99.0,0.0,-88.0,-99.0,-99.0,-99.0,0.0,0.0,-88,,,0.0,0.0,2.0,-99.0,-99.0,-99.0,-99.0,,,-99.0,0.0,-88,-99.0,0.0,1.0,-99.0,144.0,0.6666666666666666,0.0,3.0,0.6666666666666666,1.0
4234,Anarchist/Anti-Capitalist,2000s,Yes,4234,Oklahoma,-99,,,2009.0,14,,,-99.0,-99.0,-99.0,1.0,1.0,1.0,0.0,-88.0,-88.0,0.0,8.0,1.0,4.0,1.0,0.0,0.0,-88.0,,,-99.0,-88.0,-88.0,-88,0.0,2.0,-99.0,1.0,-99.0,2.0,13.0,26.0,,,1.0,2.0,3.0,,,,,0.0,1.0,0.0,0.0,1.0,,,Oklahoma,Oklahoma City,,,0,0.0,1.0,10.0,5.0,1.0,0.0,0.0,,,,-99,0,-88.0,-99.0,52.0,-99.0,-99.0,2.0,-99.0,0.0,-99.0,United States of America,1.0,United States of America,624.0,0.0,-88,-99.0,-99.0,-99.0,-99.0,0.0,-88.0,-99.0,-99.0,-99.0,0.0,0.0,-88,,,1.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,-99.0,0.0,-88,-99.0,0.0,1.0,-99.0,1181.0,-88.0,1.0,0.0,0.0,0.0
4236,White Supremacist/Xenophobic,2000s,Yes,4236,Arizona,Scottsdale,,,2009.0,2,,,-99.0,-99.0,1.0,-99.0,5.0,1.0,0.0,-88.0,-88.0,0.0,10.0,2.0,4.0,4.0,2.0,-99.0,-99.0,,,0.0,0.0,2.0,-99,0.0,0.0,0.0,-88.0,-88.0,-88.0,,,,,-88.0,,,,,,,0.0,1.0,0.0,0.0,2.0,4.0,15,Illinois,Davis Junction,,,-99,0.0,3.0,10.0,5.0,-99.0,-99.0,0.0,,,,-99,-99,-99.0,3.0,58.0,-99.0,-99.0,2.0,-99.0,0.0,0.0,United States of America,1.0,United States of America,732.0,0.0,-88,4.0,0.0,1.0,4.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-88,,,0.0,0.0,3.0,3.0,0.0,0.0,-88.0,,,-88.0,0.0,-88,-99.0,0.0,1.0,-99.0,1.0,0.011015630403209074,0.0,6.0,0.0082144935148713,0.156102764690194
4238,White Supremacist/Xenophobic,2000s,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4239,White Supremacist/Xenophobic,2000s,Yes,4239,Illinois,Antioch,,,2009.0,-88,,,-88.0,-88.0,-88.0,-88.0,0.0,0.0,-88.0,-88.0,-88.0,0.0,5.0,2.0,4.0,-99.0,0.0,-99.0,-99.0,,,0.0,-88.0,-88.0,-88,1.0,-99.0,-99.0,0.0,-88.0,-88.0,,,,,-88.0,,,,,,,0.0,1.0,0.0,0.0,2.0,,,Illinois,Antioch,,,-99,-99.0,-99.0,-99.0,3.0,-99.0,-99.0,-99.0,,,,-99,-99,-99.0,3.0,56.0,-99.0,1.0,2.0,-99.0,0.0,-99.0,United States of America,1.0,United States of America,672.0,0.0,-88,-99.0,0.0,-99.0,-99.0,0.0,-88.0,-99.0,-99.0,-99.0,0.0,0.0,-88,,,2.0,1.0,-99.0,2.0,-99.0,-99.0,-99.0,,,-99.0,2.0,-99,-99.0,0.0,-99.0,-99.0,405.0,-88.0,0.0,1.0,0.0,1.0
4240,White Supremacist/Xenophobic,2000s,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4241,White Supremacist/Xenophobic,2000s,Yes,4241,West Virginia,Weirton,,,2009.0,8,,,1.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,-88.0,0.0,7.0,2.0,-99.0,-99.0,2.0,-99.0,-99.0,,,-99.0,-99.0,1.0,-99,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,-99.0,,,,,,,0.0,1.0,0.0,0.0,2.0,,,West Virginia,Weirton,,,-99,-99.0,-99.0,10.0,0.0,-99.0,-99.0,-99.0,,,,1,-99,-99.0,3.0,19.0,1.0,0.0,2.0,-99.0,0.0,-99.0,United States of America,1.0,United States of America,228.0,0.0,-88,3.0,1.0,-99.0,-99.0,0.0,-88.0,-99.0,-99.0,-99.0,0.0,0.0,-88,,,0.0,0.0,2.0,-99.0,-99.0,-99.0,-99.0,,,-99.0,0.0,-88,-99.0,0.0,-99.0,-99.0,406.0,-88.0,0.0,1.0,0.0,1.0
4243,Other,2000s,Yes,4243,Washington,Seattle,,,2009.0,3,,,1.0,0.0,1.0,-99.0,5.0,1.0,0.0,-88.0,-88.0,0.0,10.0,2.0,2.0,3.0,0.0,0.0,-88.0,,,0.0,-88.0,-88.0,-88,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,-99.0,,,,,,,0.0,0.0,0.0,1.0,18.0,,,Washington,Tukwila,,,1,0.0,2.0,10.0,4.0,0.0,0.0,8.0,,,,1,-99,-88.0,2.0,45.0,1.0,0.0,2.0,-99.0,0.0,-99.0,United States of America,1.0,United States of America,504.0,0.0,-88,5.0,-99.0,3.0,4.0,0.0,-88.0,0.0,2.0,2.0,0.0,0.0,-88,,,1.0,0.0,-99.0,-99.0,-99.0,0.0,-88.0,,,-88.0,0.0,-88,-99.0,0.0,1.0,1.0,1182.0,-88.0,1.0,0.0,0.0,0.0
4245,Militia/Sovereign Citizen/Anti-Government,2000s,Yes,4245,Ohio,Cuyahoga Falls,,,2009.0,-88,,,-88.0,-88.0,-88.0,-88.0,0.0,0.0,-88.0,-88.0,-88.0,0.0,5.0,2.0,4.0,-99.0,0.0,0.0,-88.0,,,0.0,-88.0,-88.0,-88,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,-99.0,,,,,,,0.0,1.0,0.0,0.0,4.0,,,Ohio,Cuyahoga Falls,,,1,0.0,-99.0,3.0,3.0,1.0,0.0,-99.0,,,,-99,-99,-99.0,3.0,56.0,-99.0,-99.0,2.0,-99.0,0.0,-99.0,United States of America,1.0,United States of America,672.0,0.0,-88,11.0,0.0,-99.0,4.0,0.0,-88.0,0.0,-99.0,3.0,0.0,0.0,-88,,,2.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,-99.0,0.0,-88,-99.0,0.0,1.0,0.0,1183.0,-88.0,1.0,0.0,0.0,0.0
4247,Militia/Sovereign Citizen/Anti-Government,2010s,Yes,4247,Oklahoma,Marlow,,,2010.0,-88,,,-88.0,-88.0,-88.0,-88.0,0.0,0.0,-88.0,-88.0,-88.0,0.0,5.0,2.0,2.0,4.0,2.0,0.0,-88.0,,,1.0,-99.0,1.0,-99,0.0,1.0,-99.0,1.0,1.0,3.0,,,,,1.0,2.0,3.0,4.0,,,,0.0,1.0,0.0,0.0,1.0,4.0,,Oklahoma,Marlow,,,-99,0.0,2.0,6.0,5.0,-99.0,0.0,-99.0,,,,3,0,-88.0,3.0,29.0,1.0,0.0,2.0,-99.0,0.0,0.0,United States of America,1.0,United States of America,348.0,0.0,-88,-99.0,0.0,1.0,4.0,1.0,0.0,0.0,-99.0,2.0,0.0,0.0,-88,,,1.0,0.0,-99.0,-99.0,-99.0,0.0,-88.0,,,-88.0,0.0,-88,3.0,0.0,1.0,1.0,1184.0,-88.0,1.0,0.0,0.0,0.0
4250,Militia/Sovereign Citizen/Anti-Government,2000s,Yes,4250,Illinois,Rolla,,,2010.0,14,,,2.0,0.0,1.0,-99.0,3.0,1.0,1.0,0.0,-88.0,0.0,8.0,2.0,4.0,1.0,0.0,0.0,-88.0,,,0.0,-88.0,-88.0,-88,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,-99.0,,,,,,,0.0,1.0,0.0,0.0,1.0,,,Illinois,McCook,Missouri,Odell,1,0.0,-99.0,10.0,5.0,-99.0,0.0,-99.0,,,,-99,-99,-99.0,3.0,48.0,3.0,3.0,2.0,-99.0,0.0,-99.0,United States of America,1.0,United States of America,576.0,0.0,-88,3.0,0.0,2.0,4.0,0.0,-88.0,0.0,-99.0,2.0,0.0,0.0,-88,,,1.0,0.0,-99.0,0.0,0.0,3.0,3.0,9.0,18,-99.0,0.0,-88,-99.0,0.0,-99.0,-99.0,1185.0,-88.0,1.0,0.0,0.0,0.0
4251,Militia/Sovereign Citizen/Anti-Government,2010s,Yes,4251,Connecticut,Bantam,,,2010.0,3,,,-99.0,-99.0,-99.0,-99.0,5.0,1.0,-88.0,-88.0,-88.0,0.0,10.0,2.0,4.0,-99.0,2.0,0.0,-88.0,,,0.0,0.0,1.0,-99,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,-99.0,,,,,,,0.0,1.0,0.0,0.0,4.0,,,Florida,-99,,,-99,0.0,-99.0,10.0,2.0,0.0,0.0,0.0,,,,-99,0,-88.0,3.0,38.0,1.0,-99.0,2.0,-99.0,0.0,-99.0,United States of America,1.0,United States of America,456.0,0.0,-88,-99.0,0.0,-99.0,-99.0,0.0,-88.0,0.0,-99.0,-99.0,0.0,0.0,-88,,,0.0,0.0,-99.0,-99.0,-99.0,3.0,9.0,16.0,,-99.0,0.0,-88,-99.0,0.0,-99.0,-99.0,1186.0,-88.0,1.0,0.0,0.0,0.0
4253,White Supremacist/Xenophobic,2010s,Yes,4253,Georgia,Atlanta,,,2010.0,-99,,,-99.0,-99.0,-99.0,-99.0,3.0,1.0,0.0,-88.0,-88.0,0.0,5.0,2.0,4.0,4.0,3.0,-99.0,-99.0,,,-99.0,-99.0,-99.0,-99,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,-99.0,,,,,,,0.0,1.0,0.0,0.0,2.0,,,Georgia,-99,,,-99,-99.0,-99.0,10.0,4.0,-99.0,-99.0,0.0,,,,-99,-99,-99.0,3.0,40.0,-99.0,-99.0,2.0,-99.0,0.0,-99.0,United States of America,1.0,United States of America,-99.0,0.0,-88,-99.0,-99.0,-99.0,-99.0,0.0,-88.0,0.0,-99.0,-99.0,0.0,0.0,-88,,,0.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,-99.0,0.0,-88,-99.0,0.0,-99.0,-99.0,1187.0,-88.0,1.0,0.0,0.0,0.0
4254,White Supremacist/Xenophobic,1990s,Yes,4254,Texas,Buda,,,1997.0,-88,,,-88.0,-88.0,-88.0,-88.0,0.0,0.0,-88.0,-88.0,-88.0,0.0,7.0,2.0,2.0,4.0,0.0,0.0,-88.0,,,0.0,-88.0,-88.0,-88,1.0,-99.0,-99.0,-88.0,-88.0,-88.0,,,,,-88.0,,,,,,,0.0,1.0,0.0,0.0,2.0,,,Texas,Rockport,,,1,0.0,-99.0,10.0,5.0,-99.0,-99.0,-99.0,,,,-99,-99,2.0,3.0,38.0,1.0,0.0,2.0,-99.0,0.0,-99.0,United States of America,1.0,United States of America,456.0,0.0,-88,-99.0,-99.0,1.0,4.0,0.0,-88.0,0.0,-99.0,1.0,0.0,0.0,-88,,,2.0,0.0,-99.0,-99.0,-99.0,2.0,18.0,,,4.0,0.0,-88,-99.0,0.0,1.0,1.0,495.0,-88.0,0.0,1.0,0.0,1.0
4255,Militia/Sovereign Citizen/Anti-Government,2010s,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4256,Militia/Sovereign Citizen/Anti-Government,2010s,Yes,4256,Washington,Yakima,,,2010.0,2,,,1.0,0.0,1.0,0.0,3.0,1.0,0.0,-88.0,-88.0,0.0,8.0,2.0,4.0,3.0,0.0,0.0,-88.0,,,0.0,-88.0,-88.0,-88,0.0,-99.0,1.0,-99.0,-99.0,-99.0,,,,,-99.0,,,,,,,0.0,1.0,0.0,0.0,4.0,,,Washington,Yakima,,,0,0.0,1.0,2.0,5.0,1.0,0.0,8.0,,,,1,0,-99.0,3.0,63.0,-99.0,-99.0,2.0,-99.0,0.0,-99.0,United States of America,1.0,United States of America,756.0,0.0,-88,-99.0,-99.0,-99.0,-99.0,0.0,-88.0,-99.0,-99.0,-99.0,0.0,0.0,-88,,,0.0,0.0,-99.0,0.0,-99.0,-99.0,-99.0,,,-99.0,0.0,-88,-99.0,0.0,1.0,2.0,1188.0,-88.0,1.0,0.0,0.0,0.0
4258,Militia/Sovereign Citizen/Anti-Government,2010s,Yes,4258,Texas,Tyler,Texas,Marshall,2010.0,14,,,2.0,-99.0,2.0,-99.0,4.0,1.0,1.0,0.0,-88.0,0.0,7.0,2.0,4.0,4.0,0.0,0.0,-88.0,,,0.0,-88.0,-88.0,-88,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,-99.0,,,,,,,0.0,1.0,0.0,0.0,4.0,,,Texas,Henderson,,,-99,-99.0,-99.0,10.0,5.0,1.0,0.0,-99.0,,,,1,-99,-88.0,3.0,52.0,-99.0,-99.0,2.0,-99.0,0.0,-99.0,United States of America,1.0,United States of America,624.0,0.0,-88,-99.0,0.0,4.0,-99.0,0.0,-88.0,0.0,-99.0,-99.0,0.0,0.0,-88,,,1.0,0.0,-99.0,-99.0,-99.0,1.0,18.0,,,3.0,0.0,-88,1.0,0.0,1.0,0.0,1189.0,-88.0,1.0,0.0,0.0,0.0
4259,Militia/Sovereign Citizen/Anti-Government,2010s,Yes,4259,Ohio,Cleveland,,,2010.0,-88,,,-88.0,-88.0,-88.0,-88.0,0.0,0.0,-88.0,-88.0,-88.0,0.0,5.0,2.0,4.0,3.0,2.0,-99.0,-99.0,,,-99.0,-99.0,3.0,-99,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,-99.0,,,,,,,0.0,1.0,0.0,0.0,1.0,,,Ohio,Cleveland,,,-99,-99.0,2.0,5.0,1.0,-99.0,-99.0,-99.0,,,,-99,-99,-99.0,3.0,30.0,3.0,-99.0,2.0,-99.0,0.0,-99.0,United States of America,1.0,United States of America,360.0,0.0,-88,-99.0,-99.0,-99.0,-99.0,1.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,-88,,,2.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,-99.0,0.0,-88,3.0,0.0,1.0,-99.0,1190.0,-88.0,1.0,0.0,0.0,0.0
4260,Militia/Sovereign Citizen/Anti-Government,2010s,Yes,4260,Tennessee,Madisonville,,,2010.0,2,,,1.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,-88.0,0.0,5.0,2.0,4.0,4.0,2.0,-99.0,-99.0,,,2.0,0.0,3.0,-99,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,-99.0,,,,,,,0.0,1.0,0.0,0.0,1.0,4.0,5,Georgia,Dallas,,,0,0.0,1.0,5.0,4.0,1.0,-99.0,8.0,,,,1,-99,-88.0,3.0,40.0,2.0,0.0,2.0,15.0,0.0,-99.0,United States of America,1.0,United States of America,480.0,0.0,-88,3.0,0.0,4.0,4.0,1.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,-88,,,0.0,0.0,-99.0,-99.0,-99.0,0.0,-88.0,,,-88.0,0.0,-88,-99.0,1.0,1.0,1.0,407.0,-88.0,0.0,1.0,0.0,1.0
4261,White Supremacist/Xenophobic,2010s,Yes,4261,Texas,Wichita Falls,,,2010.0,14,,,-99.0,-99.0,1.0,-99.0,5.0,1.0,1.0,1.0,0.0,0.0,10.0,-88.0,-88.0,7.0,0.0,0.0,-88.0,,,-99.0,-88.0,-88.0,-88,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,-99.0,,,,,,,0.0,1.0,0.0,0.0,2.0,,,Texas,Wichita Falls,,,0,0.0,1.0,10.0,4.0,0.0,0.0,0.0,,,,-99,0,-99.0,3.0,22.0,1.0,0.0,2.0,-99.0,0.0,-99.0,United States of America,1.0,United States of America,264.0,0.0,-88,2.0,0.0,-99.0,-99.0,0.0,-88.0,0.0,-99.0,-99.0,0.0,0.0,-88,,,1.0,0.0,-99.0,-99.0,-99.0,3.0,3.0,4.0,,2.0,0.0,-88,-99.0,0.0,-99.0,-99.0,1191.0,-88.0,1.0,0.0,0.0,0.0
4264,Militia/Sovereign Citizen/Anti-Government,2010s,Yes,4264,California,San Francisco,,,2010.0,12,,,2.0,-99.0,1.0,-99.0,4.0,1.0,1.0,0.0,-88.0,0.0,10.0,2.0,4.0,4.0,0.0,-99.0,-99.0,,,-99.0,-88.0,-88.0,-88,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,-99.0,,,,,,,0.0,1.0,0.0,0.0,4.0,,,California,Groveland,,,-99,-99.0,-99.0,10.0,5.0,-99.0,-99.0,-99.0,,,,-99,-99,-99.0,3.0,45.0,-99.0,-99.0,2.0,-99.0,0.0,-99.0,United States of America,1.0,United States of America,540.0,0.0,-88,-99.0,0.0,4.0,1.0,0.0,-88.0,0.0,-99.0,-99.0,0.0,0.0,-88,,,0.0,0.0,-99.0,-99.0,-99.0,3.0,3.0,,,3.0,0.0,-88,-99.0,0.0,-99.0,-99.0,1192.0,-88.0,1.0,0.0,0.0,0.0
4265,Militia/Sovereign Citizen/Anti-Government,2010s,Yes,4265,Pennsylvania,North Middleton Township,,,2010.0,14,,,-99.0,0.0,1.0,-99.0,5.0,1.0,0.0,-88.0,-88.0,0.0,10.0,2.0,2.0,4.0,0.0,0.0,-88.0,,,-99.0,-88.0,-88.0,-88,1.0,-99.0,1.0,-99.0,-99.0,-99.0,,,,,-99.0,,,,,,,0.0,1.0,0.0,0.0,4.0,1.0,,Pennsylvania,Hampden Township,,,0,0.0,-99.0,10.0,1.0,1.0,0.0,-99.0,,,,-99,-99,-99.0,3.0,64.0,2.0,-99.0,2.0,-99.0,0.0,-99.0,United States of America,1.0,United States of America,768.0,0.0,-88,-99.0,0.0,2.0,3.0,1.0,0.0,0.0,-99.0,2.0,0.0,0.0,-88,,,2.0,0.0,0.0,-99.0,-99.0,-99.0,-99.0,,,-99.0,0.0,-88,1.0,0.0,1.0,1.0,408.0,-88.0,0.0,1.0,0.0,1.0
4266,Militia/Sovereign Citizen/Anti-Government,2010s,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4267,White Supremacist/Xenophobic,2010s,Yes,4267,District of Columbia,Washington,,,2010.0,2,,,1.0,0.0,1.0,-99.0,3.0,1.0,0.0,-88.0,-88.0,0.0,7.0,2.0,4.0,4.0,2.0,1.0,-99.0,,,-99.0,-99.0,2.0,24,0.0,-99.0,-99.0,0.0,-88.0,-88.0,,,,,-88.0,,,,,,,0.0,1.0,0.0,0.0,2.0,,,Washington,Cle Elum,,,1,0.0,2.0,10.0,5.0,1.0,0.0,-99.0,,,,-99,0,2.0,3.0,52.0,-99.0,-99.0,2.0,15.0,2.0,-99.0,United States of America,1.0,United States of America,636.0,0.0,-88,-99.0,0.0,-99.0,-99.0,0.0,-88.0,0.0,-99.0,-99.0,0.0,0.0,-88,,,0.0,0.0,2.0,-99.0,-99.0,3.0,1.0,10.0,18,3.0,0.0,-88,-99.0,0.0,1.0,3.0,1193.0,-88.0,1.0,0.0,0.0,0.0
4268,Militia/Sovereign Citizen/Anti-Government,2010s,Yes,4268,District of Columbia,Washington,,,2010.0,2,,,-99.0,-99.0,-99.0,-99.0,3.0,1.0,0.0,-88.0,-88.0,0.0,5.0,2.0,4.0,-99.0,0.0,-99.0,-99.0,,,-99.0,-88.0,-88.0,-88,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,-99.0,,,,,,,0.0,1.0,0.0,0.0,1.0,4.0,,Michigan,Brighton,,,0,0.0,-99.0,10.0,1.0,1.0,-99.0,0.0,,,,-99,-99,-99.0,3.0,48.0,-99.0,-99.0,2.0,-99.0,0.0,-99.0,United States of America,1.0,United States of America,576.0,0.0,-88,-99.0,-99.0,-99.0,-99.0,0.0,-88.0,-99.0,-99.0,-99.0,0.0,0.0,-88,,,0.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,-99.0,0.0,-88,-99.0,0.0,1.0,-99.0,1194.0,-88.0,1.0,0.0,0.0,0.0
4271,Militia/Sovereign Citizen/Anti-Government,2010s,Yes,4271,Arkansas,Osage,,,2010.0,15,,,1.0,-99.0,1.0,-99.0,4.0,1.0,1.0,0.0,-88.0,0.0,10.0,2.0,4.0,4.0,0.0,0.0,-88.0,,,-99.0,-88.0,-88.0,-88,0.0,1.0,-99.0,1.0,3.0,1.0,13.0,,,,1.0,3.0,,,,,,0.0,1.0,0.0,0.0,4.0,,,Arkansas,Forum,,,-99,0.0,-99.0,10.0,5.0,1.0,0.0,-99.0,,,,1,-99,-99.0,3.0,40.0,-99.0,-99.0,2.0,-99.0,0.0,-99.0,United States of America,1.0,United States of America,480.0,0.0,-88,-99.0,0.0,1.0,4.0,0.0,-88.0,0.0,-99.0,1.0,0.0,0.0,-88,,,0.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,-99.0,0.0,-88,-99.0,0.0,1.0,-99.0,1195.0,-88.0,1.0,0.0,0.0,0.0
4273,White Supremacist/Xenophobic,2010s,Yes,4273,Massachusetts,-99,,,2010.0,14,,,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,-88.0,0.0,7.0,2.0,2.0,-99.0,0.0,0.0,-88.0,,,0.0,-88.0,-88.0,-88,0.0,-99.0,0.0,-99.0,-99.0,-99.0,,,,,-99.0,,,,,,,0.0,1.0,0.0,0.0,2.0,,,Massachusetts,Fall River,,,-99,0.0,-99.0,10.0,0.0,0.0,0.0,0.0,,,,1,-99,-99.0,3.0,29.0,1.0,1.0,2.0,-99.0,0.0,0.0,United States of America,1.0,United States of America,348.0,0.0,-88,-99.0,0.0,-99.0,-99.0,0.0,-88.0,0.0,-99.0,-99.0,0.0,0.0,-88,,,0.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,-99.0,0.0,-88,-99.0,0.0,-99.0,-99.0,1196.0,-88.0,1.0,0.0,0.0,0.0
